text,label
"Apologists for the Blacks have tried to explain away the earlier test scores as being due to the effects of segregated schools and Black poverty; i
e
they claimed the tests were ""culturally"" biased",1
"Influential organizations and much of the western media promote a quasi-religious Anne Frank cult
She has become a kind of secular saint
Along with many other Belsen camp inmates, Anne came down with typhus, from which she died in mid-March 1945",1
"She was not killed or murdered
Anne Frank perished - like millions of others, both Jewish and non-Jewish, in Europe during that terrible time - an indirect victim of history's most devastating war
Few people realize that Anne, along with father and sister, and thousands of other Jews, ""survived"" Auschwitz-Birkenau",1
"Her father, Otto Frank, came down with typhus and was transferred to the camp infirmary there to recover
He was one of thousands of sick and feeble Jews who were left behind when the Germans abandoned the camp in January 1945, shortly before it was overrun by the Soviets
He died in Switzerland inAugust 1980",1
"If the German policy had been to kill Anne Frank and her father, they would not have survived Auschwitz-Birkenau
Their fate, as tragic as it was, cannot be reconciled with the Holocaust extermination story
[The Holocaust] along with Christianity, ranks as one of the biggest lies and biggest hoaxes in history",1
"Privately, among themselves, the Jews published the growth of their total world population between 1938 and 1948, as increasing from approximately 16,600,000 to 17,650,000, an increase of over a million
This would be an outrageous impossibility, if it had been decimated by 6,000,000 during this same period
It has reaped tremendous dividends for them",1
"Having worldwide monopoly of the propaganda machinery, they were able to put that lie across with little or no opposition
For many years, scholars and researchers have been delving into the history of World War II, and their research has cast a lot of doubt on the commonly accepted 6 million figure for Jewish losses in that war
Now undoubtedly you've heard Jewish spokesmen decrying this movement among historians and researchers to bring our history books into closer accord with the facts",1
"This movement is usually called ""revisionism,"" because of the belief of its adherents that the history of wars is usually written by the victors, and the victors often have a lot of reasons for lying: covering up their own atrocities, and justifying extreme actions taken against those they wish to paint as ""evil
"" But what these Jewish spokesmen haven't told you is that it isn't only Revisionists who have questioned the six million figure
Even establishment historians and even official Jewish ""Holocaust"" historians have been forced by new studies and documents to drastically revise that figure downward",1
"I just recently graduated high school in southern Oklahoma
I do not consider myself to be a racist, but I noticed that the black students at my school oppressed the white students
They hated the white kids that did not conform to their way",1
"I remember an incident where a friend of mine and another student were playing in the halls, like all kids do, and accidentally bumped into a black kid
I was there, and he did not do it on purpose
He tried to apologize to the black, but by that time a group of other black students were approaching",1
"All the blacks ganged up around my friend, so I stood in his defense
Then out of nowhere one of the black kids spit on me! Of course I then retaliated with a blow to the guy's face, then they all jumped in on me and I was out numbered 6 to 1! The teachers broke up the fight
We were all taken to the office",1
"I tried to explain what had happened to the principal, but he would not listen to my account and sentenced me and the 6 black kids to detention
I thought it to be unfair and a weak stand on his part! And my friend was too scared of them to stand up for me because they had threatened him
That is just one of many instances that I recall",1
"Such a shame the school never made a stand against this and many other occasions like this
Asians in [B]radford at the moment have launched a series of shootings over the last three weeks
none of this has been in national news papers or nationalitv",1
"it does show that the [A]sian population of [B]radford are armed and ready
[A]fter recent riotings  and past all with no arrests isn't it about time somthing was done
[A]reas of [B]radford are no go zones for whites [M]anningham just one example",1
"coming from [B]radford [I] find this really bugging not to be able to walk the streets of my home town
That is a sad situation
Things like that are all too common",1
"I am from Mesa Arizona and the white population seems scarce here
All the [M]exicans and blacks are controling our streets
They have an attitude that they are better than us and that we won't do anything about it",1
"[W]e need to take back America and the streets
I feel that Whites should be the predominant force in [A]merica
Whites can hardly walk down the street anywhere without being threatened",1
"We must unite
[T]he [N]iggers in [S]yracuse, [NY] are the same way
[W]e need to unite",1
"the [N]iggers may be 100 or so years behind us when it comes to rational thought and brain power, but, that is what makes those monkeys dangerous
He is someone who loves his Race and his Land more than he is concerned for his own welfare
He is neither an intellectual snob nor a street brawler",1
"He is intelligent and educated enough to know what he is fighting for and brave enough to stand up for his beliefs when push comes to shove
He is someone who practices what he preaches, and who backs up his words with his deeds
He is definitely not someone who is long on talk and short on action",1
"Always start off small
Many small victories are better than one huge blunder (which may be the end of your career as a Lone Wolf)
Every little bit counts in a resistance",1
"The less any outsider knows, the safer and more successful you will be
Communication is a good thing, but keep your covert activities a secret
This will protect you as well as others like you",1
"Never keep any records of your activities that can connect you to the activity
The more you change your tactics, the more effective you will become
Random chaos is never predictable",1
"Have a ""rainy day"" fund set aside in a safety deposit box (out of your local area and not in a high activity area), complete with new ID just in the event that something unexpected goes wrong
He was a selfless man who gave his life in the resistance to Jewish/mud tyranny - a man who for whatever reason ultimately decided that violence was the way to strike back against the enemies of our people - enemies who had used violence against our people for
centuries
He was loyal to the core and who always put the interests of his Race before his own",1
"He was a man who, while moody, you always knew was true to Creativity
While with me anyway, he did not talk a great deal, it was always obvious by his action where he stood
the society in which he (as well as ourselves) was forced to live is so thoroughly disgusting that only the most denatured man or woman would not ever, however breifly [sic], comtemplate [sic] doing what he did",1
"With mongrel monstrosities walking the streets, soaring ""hate""
crime against White people everywhere, a government in the hands of the most bestial gang in history - the Jews, and the White masses largely in stupor, it is actually surprising that more of our White Racial Comrades have not acted as August acted
That the Church does notcondone his acts does not affect the reality that when a people is kicked around like a dog, someone might indeed be bitten
Our Brother August Smith will continue to live on in all of us",1
"His actions resulted in Creativity being brought to the attention of the world
Now it is up to us to utilize the attention Creativity has received and ride the wave of publicity which his actions either intentionally or unitentionally [sic] created for us
This is what he would have wanted, and what we must indeed do",1
"RAHOWA!
America is dead! Long live America!
to create an atmosphere of fear and change in which drastic, powerful and revolutionary action can occur",1
"Every girl loves a mass-murderer
Turn your sadness into rage
Making Whites Savage Again",1
"Join or die with rest
Only right is right of lead
Join the Atomwaffen division",1
"Firebomb your local synagogue
If you have the bug, give a hug
Spread the flu to every Jew",1
"Well friends, he is not a legitimate reverend, he is not a bona fide PhD, and his name isnaint really the Martin Luther King, Jr
Whats left? Just a sexual degenerate, an America-hating Communist, and a criminal betrayer of even the interests of his own people
One Nation against invasion",1
"For Nation Against the State
America is not for sale
Deport them all",1
"Reclaim America
Now that we clearly see Antifa as terrorists, can we hunt them down like we do those in the Middle East?
When Mexico sends its people, theyre not sending their best",1
"Theyre not sending you
Theyre not sending you
Theyre sending people that have lots of problems, and theyre bringing those problems with us",1
"Theyre bringing drugs
Theyre bringing crime
Theyre rapists",1
"And some, I assume, are good people
We will vanquish the modern world in totality
join us, or perish with the rest",1
"We pledge our allegiance to AtomWaffen Division
to shake the state and social order in Germany and in the end to overturn it
The belief that a social systems internal contradictions should be pushed to their limits in order to encourage rather than overcome thesystems self-destructive tendencies",1
"This is done to hasten the systems collapse or demise as well as create space for radical social change to take root
join,family,group
The time for violent revolution is now, that time is already here, its here right now as we speak",1
"You have one of two options if you understand the truth and you understand the gravity of the situation
Option number one, prepare for the collapse
Option number two, bring the collapse",1
"That is it
If you are not getting physically fit, if you are not getting armed, if you do not acquiring weapons [sic], ammunition, and training right fucking now, then you should be preparing to do what needs to be done
Derail some fucking trains, kill some people, and poison some water supplies",1
"You better be fucking ready to do those things
Kang versus kike has potential to wreak havoc on the system
But we should not fall into the mindset that they are necessary allies for our long term success",1
"There can be no long term success for our folk if we are to rely on billions of starving, diseased, low iq nogs
Our cause transcends the end of the jew
Our cause is for eternity",1
"Total Victory must be ours and ours alone
So long as we recognize that fact; by all means, set the apes loose on the rats nest in the meantime
Politics are useless",1
"Revolution is necessary
We want men who are willing to be the boots on the ground
Joining us means serious dedication not only to the Atomwaffen Division and its members, but to the goal of Total Aryan Victory",1
"The only acceptable case of miscegenation is what the serbs did to captured bosniak women,Force them to carry around the spawn of their master and enemy
We are only going to inspire more copycat crimes in the name of AWD
All we have to do is spread our image and our propaganda",1
"Jews will not replace us
Secure our Border Secure our Future
Our whole purpose is gradual escalation and we have done absolutely fucking NOTHING",1
"Its time to stop fucking around and get serious
Between September 20-25 I want everyone who isnt in a wheelchair to get out and act
Flyers, windows, and tires",1
"Lets take back our image of strength and cohesion
Focus on broad anti-white elements for now, though
Nigger cars, jew businesses etc",1
"Black Lives Dont Matter
Rats and traitors get the rope first
A new world order will rise from the ashes of the kike system",1
"Join your local Nazis
We want men who are willing to be the boots on the ground
Joining us means serious dedication not only to the Atomwaffen Division and its members, but to the goal of Total Aryan Victory",1
"Dont prepare for exams, prepare for a race war
We will build an Aryan, National Socialist world by any means necessary
White Youths between ages of 15-29 who are looking to become racial activists",1
"Our group is about carrying out direct action operations nationwide, and we would love to hear from you
Flyers, stickers, and activites will all be provided free of charge to willing volunteers
If you are interested please contact us today!",1
"all non-whites back to Africa, Asia, Arabia, whether alive or in body bags
weed out all Jews in the government, the media, the arts, the professions
put into camps the rest until we find a final solution to the eternal Jew",1
"I am not in the position to, alone, go into the ghetto and fight
I chose Charleston because it is most historic city in my state, and at one time had the highest ratio of blacks to Whites in the country
We have no skinheads, no real KKK, no one doing anything but talking on the internet",1
"Well someone has to have the bravery to take it to the real world, and I guess that has to be me
Segregation was not a bad thing
It was a defensive measure",1
"Segregation did not exist to hold back niggers
It existed to protect us from them
The rapidly growing non-European population, which is within the borders of the Nordic region, will, in combination with race blend and low Nordic birth rates, effectively provide for the safe and secure death of the Nordic breed if something is not done",1
"It is a battle of life and death, with the race's survival as an effort
It's time to take courage and move the sword out of the stone
The destiny is here and now! Do right- fear nothing!",1
"The Nordics and the Nordic race are in imminent danger
Through the use of their power positions and their influence, traitors, big finance and enemy media have for many years made sure that the gates to the Nordics are wide open, thus enabling the ongoing, racially alien invasion of our lands
The Mexican birthrate in this country is five times that of white people",1
"The black birthrate is four times larger
America will become a Third World nation if these trends continue
Unless we slow down and cut off immigration by beefing up border control and encourage welfare recipients to have fewer kids, the white population in America will be swamped",1
"You cant raise the nigger race of people that arent equal to white
Whether its in schooling, whether its in housing, in the community, or in society or what it is
You can only do one thing as the situation has proven itself in the Washington D",1
"C
school system
You can only bring the white race down, and by continually bringing the white race down youre bringing them down to a level with the nigger race of people",1
"You dont bring the nigger up to the level of the white
Youre bringing the white and driving the white down on to a level of that of the nigger
And thats the entire program of desegregation thats transpiring and taking place",1
"I sure will believe in segregation for the simple reason we believe in preserving and protecting Gods word
He created the white man
He intended for him to stay white",1
"He created the nigger
He intended for him to stay black
And we believe that Mongolization destroys both races and creates a Mongol which is not a race",1
"Anti-White discrimination is official government policy through affirmative action schemes such as minority scholarships, minority business grants, contract set-asides, and the hiring and force fed promotion of less qualified employees
We demand an end to all government enforced race mixing such as busing and moving welfare recipients into Middle Class neighborhoods
So for a church to welcome so-called Christian homosexuals or non-whites into the congregationbecause its some sort of hospital for the depraved is wrong",1
"Finally, we are all going to be linked together at one point in time
Imagine if you will, all the great minds of the patriotic Christian movement linked together and joined into one computer
Now imagine any patriot in the country being able to call up and access those minds, to deal with the problems and issues that affect him",1
"You are on line with the Aryan Nations brain trust
It is here to serve the folk
Hello my fellow kids, I am 16, i would like to URGE ALL OF YOU not to do drugs",1
"You hear that repeatedly, and many think its idiotic
People who dopot, crack, any drugs, have no future, have no power
Do you want to be futureless? be powerless, because i dont",1
"I want power, control, i want people to fear me, i want money, i want the world, i want our cause to be praised world wide, i hope you do too
Doing drugs will make you inferior, and will not help you become an elite
So kiddies, whether your my age, or younger, please dont do drugs, i would hate to see one of our Aryan brothers polluted bysubstances created by some fucking disgusting spic asshole in columbia or mexico",1
"Hello to all of the future generations of White Nationalists!The Knights of the KuKluxKlan has for racially minded youths a YouthKlanCorp
All of those young ones that are interested in participating in the Great and Noble organization of The Knightsof the KuKluxKlanare encouraged to join!The Knightsof the KuKluxKlanare a political movement that promotes White Christian Revival and Values
Yes, we still practice ceremony and we still stand For GOD, RACE, and NATION!",1
"We gather at special times of the year for fellowship and worship and The Knights also encourage White Christian Youths to become involved in their desire to standFor GOD, RACE, and NATION too
To view the Knights of the KuKluxKlan webpage, point your cursor to the Confederate Flag and click
Through this page you can visit a lot of the different aspects of The Knights of the KuKluxKlan",1
"To see the online application for membership in The Knights of the KuKluxKlan, point your cursor to the Knightsbanner on the Right side of Our Country's Flag
This will take you to the online application for membership into The Knights of The KuKluxKlan
Follow your Racial calling and allow GOD to guide you to the Truth",1
"Some of you may be a bit young to remember this, so a quick rundown: Panzerfaust Records (Now Tightrope Records) pressed a 100,000 copies of what they called Project Schoolyard
This is a compact disc packed full of pro-white music, with different music tastes for everyone
The discs are mass-produced for distribution at schools, although you could distribute them elsewhere",1
"This project was VERY successful and garnered TONS of support, as well as a lot of coverage from the media
I for one, would like to see this take off again
hell, I would LOVE to see us be even more successful this time around",1
"It is up to YOUto make this happen
The price per CD is only 0
30 cents so I don't want to hear anyone complaining about how they cant afford it!!! HOWEVER",1
"I would like you to continue reading before youparticipate in this project
In my unit (infantry) Ive met quite a few rightistssome openly NS, lots of neo-Nazis, others just nationalists, others red-pilled conservatives, others blue-pilled militiamen, even a couple Mormon extremists
You see plenty of our kind in the combat arms",1
"On most bases you can see the occasional right-wing symbol
Sun wheel there, 88 here, Mussolinis face over there, a Templar cross tattoo
The symbols of SS units are especially common, even on things as public as cars, flags, and helmets",1
"The thing is, you cant defend alt-right here while claiming to support Iron March/Atomwaffen
Pick one because you cannot be on both sides at once
We have barely a toehold right now in Australia, we need to change that to a foothold",1
"So appreciate you accepting this role
You know, you have been doing a real solid for us, even though you're out there in Australia, kind of on your own for a while
You stayed committed to The Base and, you know, you've done things actively",1
"I mean, you postered
We're looking for guys who realise that there's a degree of risk involved with getting involved with us and they're willing to take on that risk because they feel the mission is important enough and they want to be, you know, participate strongly enough that they're willing to take on that degree of risk
I was just starting to see all the [Sudanese] in Melbourne and that sort of stuff and Im just becoming more racist",1
"Establish White Law
diversity is a weapon of annihilation targeting  American identity
Diversity destroys Nations",1
"Immigration Kills
Coronavirus Made in China
Protect American Workers",1
"Nationalism not Globalism
To ourselves and our posterity
Martin Luther King Jr",1
", a fraud and degenerate in his life, has become the symbol and cynosure of White Dispossession and the deconstruction of Occidental civilization
We must overcome!
Immigration is a kind of proxy warand maybe a last standfor White Americans, who are undergoing a painful recognition that, unless dramatic action is taken, their grandchildren will live in a country that is alien and hostile",1
"Since we are fighting for nothing less than the biological survival of our race, and since the vast bulk of Jews oppose us, we need to err on the side of caution and have no association with Jews whatsoever
Any genuine Jewish well-wishers will understand, since they know what their people are like better than we ever can
Saving our race is something that we will have to do ourselves alone",1
"I oppose the Jewish diaspora in the United States and other white societies
I would like to see the white peoples of the world break the power of the Jewish diaspora and send the Jews to Israel, where they will have to learn how to be a normal nation
At the core of the JI [Jewish Identity] is a malevolent supremacy",1
"This is the manifest in their rejection of outgroups who wish to participate and innovate traditional Jewish cultural activities
Why reject diversity and progress within your community if not a false feeling of betterness? The root of this problem is, of course, a sexual feeling of inferiority
Mighty psychosexual urges must not be downplayed within group dynamics",1
"As a remedy to this, the JI must be infiltrated with foreign members to procreate with their men and women
That way, the deep psychological psychosis can be treated at the root
The new left doctrine of racial struggle in favor of non-Whites only, a product of decolonization and the defeat of nationalists by egalitarians after WWII, must be repudiated and Whites must be allowed to take their own side in their affairs",1
"A value system that says Whites are not allowed to have collective interests while literally every other identity group can do so and ought to do so is unacceptable
This is our home and our kith and kin
Borders matter, identity matters, blood matters, libertarians and their capitalism can move to Somalia if they want to live without rules, in the West we must have standards and enforce them",1
"The freedom for other races to move freely into white nations is nonexistent
Stay in your own nations, we dont want you here
Those who promote miscegenation, usury, or any other forms of racial suicide should be sent to re-education centers, not tolerated",1
"An invasion is spreading across America like wildfire, bringing gangs, drugs and an alien culture into the very heartland of America
A misguided immigration policy and a hostile force on our border are threatening the bonds of our union
If she is to survive, America needs leaders who will fight for her",1
"Leaders who will control our border
Leaders who will repel invaders
Leaders who will put an end to the cultural cancer which is eating at the very heart of our nation",1
"America and her western civilization must be rescued if she is to make her date with destiny in the twenty first century
Americans, especially white Americans, should get out of California  now, before it is too late to salvage the equity they have in their homes and the value of their businesses
They try to split us now from @SABMYK , but we are not that stupid as you think Soros! We are QAnon #WWG1WGA !!! THIS IS SPARTA and THIS IS @SABMYK ! We stay together! You cant devide us",1
"All Muslims should die
White supremacists rule
Im going to murder a Muslim",1
"We are a group who specializes in white identity for the future, by the future
We arent [sic] run by old men who do not have your best interest in mind, so if you are looking for that, do not join this group
It is for members of GenZ",1
"The extermination of any other non-white race is necessary Heil Hitler ! Heil Breivik ! Heil Brenton Tarrant!
I dont view humanity as a single species
The whole breeding arena of the species needs to be cleaned the fuck up!",1
"Screaming 'racism' at people because blacks are collectively less intelligent
is insane
You cannot run a high IQ [white] society with low IQ [non-white] peoplethese [non-white] immigrants are going to fail",1
"and they're not just going to fail a little, they are going to fail hardthey're not staying on welfare because theyre lazy
theyre doing what is economically the best option for them
you are importing a gene set that is incompatible with success in a free-market economy",1
"white people will bend over backwards to accommodate you, but when they finally get that theyre just being taken advantage of
you will see a backlash, and that backlash will be quick, decisive, and brutal
the Germans were in danger of being taken over by what they perceived as Jewish-led Communism",1
"And Jewish-led Communism had wiped out tens of millions of white Christians in Russia and they were afraid of the same thing
And there was this wild overreaction and all this kind of stuff
skills and abilities have not been distributed evenly by mother nature between various ethnicities and what that means is that when the shit hits the wall it hits some ethnicities a lot harder than others and then you get endless screams of racism",1
"this is one fundamental reason why America is having trouble solving these problems is that everybody knows that if you cut spending which community is it going to be hit the hardest? Hint: its not Koreanif you cut social spending in America its going to hit the black community the hardest
the black and Hispanic communities dont end up acting the same as the white population or the Asian population
the media are compliant and willing to scream racist at anyone who points out basic fact-based differences between ethnicities[and] you cant deal with the situation until Obamas out or until people understand that ethnicities in America and all around the world tend to act differently [collectively]",1
"collectively ethnicities tend to act differently, they tend to have different incomes, they tend to have different rates of marital stability, they tend to have different rates of criminality
One of the biggest questions in America is ethnic crime rates
and yknow the [Asians] are the model minority[while] the American blacks and blacks around the world have truly shockingly high levels of criminality and the general explanation is yknow slavery plus racism plus poverty, whatever it is which creates this unholy brew",1
"but as far as I understand it there are significant contributions that your field can make to help people untangle [why] there are such differences in ethnic positive and negative behaviours in society
American blacks have roughly a standard IQ below whites
If we could just get people to be nice to their babies for five years straight, that would be it for war, drug abuse, addiction, promiscuity, sexually transmitted diseases",1
"Almost all would be completely eliminated, because they all arise from dysfunctional early childhood experiences, which are all run by women
the fomenting of anti-white hatred is extremely strong and very toxic and very dangerous, [and] I cant help but think, Jared, that if I lived in a society of [only] white peoplethen the giant fly swatter of shut up whitey, youre racist could never be used against me
We could actually have debates about ideas rather than ethnicity, we could actually have debates where reason and argument could win, and of course its not like all white people are rational, of course not, right? But the reality is that the giant thermonuclear strike of youre a racist could not be brought to bear in the debate or in the discussion, and, I gotta tell ya, thats kinda tempting in a lot of waysbecause if other people are unwilling to drop the race card Im not sure I wanna to play the game anymore",1
"people have this idea that human groups somehow live in harmony together
but the sum total of human history is endless warfare between competing groups, two subspecies dont inhabit the same geographical area for long, one will always displace the other, and this idea [diversity], its a complete naive reading of history
I'm here to tell you, 1776 will commence again if you try to take our firearms! It doesn't matter how many lemmings you get out there on the street, begging to have their guns taken",1
"We will not relinquish them! Do you understand?
Same-sex marriage is sold as a civil right
And I believe that people as individuals  I'm a libertarian  have the right to do what they want as long as it doesn't hurt others",1
"And I'm not obsessed with the subject like people on different sides of the debate are
But clearly, from the eugenicist/globalist view, and they've written textbooks on it, you can look them up, they [the globalists] want to encourage the breakdown of the family, because the family is where people owe their allegiance
That's why they want to get rid of God",1
"Not because they're atheists, but because they want the state to be God
And so they are taking the rights of an ancient, unified program of marriage and they are breaking it
Then they'll release the big one, and they'll kill probably half the population of the United States",1
"Folks, I'm telling you right now, I'm sure of it
They're going to stage terror attacks
I will be very surprised if they don't stage something by the end of this year",1
"A lot of liberal women, as you know, the new thing is having a jihadiTheres nothing sexier than a jihadi because its so fun to have him step on your head and kick you in the gut
Now, if the man treats you good and loves Jesus, hes bad
But if he kicks you in the teeth and stomps on you, its liberal, its trendy, you go smoke hookah with him, and its fun",1
"Obama is hardcore Wahhabist; he is al-Qaeda
If you're White  Aryan  your people created this country, its Constitution, and the First Amendment that protects political speech, including the speech Jews hate and call hate speech
Don't accept any guilt, and don't take a back seat to anybody",1
"No matter what the professors-afraid-of-being-fired tell you in class
No matter what the writers-afraid-of-being-fired say in a Controlled Daily
No matter what you see on the Electronic Jew",1
"For you, Aryan reader, have interests
And The Aryan Alternative represents them
It is time to fan the flames of anti-Semitism far and wide",1
"It is time to expose the Jews as being the evil incarnate of the world
Once we get the White Race thinking straight, the White Race will cease to subsidize the mud races, and they shall wither on the vine
The mud races may very well offer some resistance and that resistance will have to be destroyed",1
"When the Negro was under the natural discipline of white authority, white people were safe from the abuse and violence of the Negro, but the Negro was also safe from himself
Dats when A'hs does what A'hs want
Dat's also when A'hs kin have da white girls, and da free food stamps",1
"My names not Paul Revere, but one of the things Id be saying if I was on that stallion in 1775, but Im not, so in 2009, the Mexicans are coming, the Mexicans are coming!
We are going extinct
You don't need great interpreters to read the writing on the screen",1
"At no time in the history of civilization has a people disappeared in this way
They have declared racial demographic war against us
It's up to us to respond",1
"Why are their populations exploding? Because of us, our people have exported our medical technology and we feed them
Had we left them alone, many of them would be going extinct today
Can you imagine AIDS raging through Africa, you know?",1
"We are the real Americans, not the Hmong, not Latinos, not the Siberian Americans
The native Americans are not real Americans, they came from Siberia, and you've read about the digs in Washington state
We are the descendants of the real Americans",1
"As far as the future, the handwriting is on the screen
The Camp of the Saints is coming our way
America has been infiltrated on all levels by radicals who wish to harm America",1
"They have infiltrated us at the CIA, at the FBI, at the Pentagon, at the State Department
They're being radicalized in radical mosques, in our cities and communities within the United States
Islam is a supremacist, totalitarian political ideology masquerading as a religion",1
"It's as dangerous as Nazism or communism and must be eradicated
I maintain that to believe in Islam is to be a traitor to the United States
I think we need to wake up and get rid of the traitorous people",1
"A massive wave of third-world immigration has been engulfing America for half a century, yet all American citizens hear about from the lamestream media is what a racist, intolerant country we live in
If we dont openly accept millions of individuals who have no desire to embrace the language, culture, and values that made America the greatest country in the history of the world, we must be racists
For the Aryan Brotherhood, murder is a way to make a social statement",1
"If blacks attack whites, we send a message
We go pick one of their shot callers
We catch them walking across the [prison] yard under guard escort in handcuffs",1
"It dont matter
Were going to butcher him in front of God and everybody at high noon in the middle of the yard
And its not just going to be a few clean stab marks",1
"Its going to be a vicious, brutal killing
Because thats how brothers [AB members] take care of business, and a brothers work is never done
The white race is the most endangered species on the face of the earth",1
"Eventually there will be a race war and we have to be strong enough in numbers to win it
I'll die to keep this country pure and if it means bloodshed at the end of the day, then let it be
To achieve all of this we, and our European comrades, must above all have faith",1
"Our enemies are strong, and presently we are relatively weak in numbers, but unbeatable in spirit
We must realize that we, and our enemies, are engaged in a struggle for the survival of the European races
If we fail we will be destroyed along with European civilization; and we must accept in our hearts, that if victory is eventually ours we must deal with our enemies in the most ruthless fashion",1
"If we do not destroy their cancer at the root we will have to face up to its reincarnation at a later stage
We must have faith in this, our battle to the death
The KKK wants you",1
"Join today and win back your rights that have been given to others in the name of political correctness
We are fighting to preserve the existence of our race and a future for White children
How many of our children have to die before we rid our lands of Islamic invaders? Our civilization destroyed",1
"WAKE UP YOU COWARDS! FIGHT
By offering education and guidance, we intend to mobilize our youth for change and create an atmosphere capable of weeding out the superficial and outdated reactionary elements so that we may continue to move forward
When  you take a German Shepherd and mix him with a Golden Retriever you have a worthless animal that nobody wants and that isnt worth anything if youre trying to breed him or sell him",1
"These degenerates that allow their children to race mix and this sort of thing, theyre destroying the bloodlines of both races
You know what this bullshit translates to? White people got nice shit, white people worked for it, and Black people want it
They have no interest in equality",1
"They want to fucking rule us
All the heroes of BLM and Antifa are degenerate criminal lowlifes or pedophile rapists
I dont lose any sleep when they are justly removed from society",1
"The true minority in this world ARE whites
White children are less than 3% of the worlds [sic] population
I think since white majority countries are on a pathway to extinction we should correctly refer to non whites by their true names",1
"Worldwide majority
All I want to do is smash commies too
Actually Im lying Im way past just hitting them",1
"When the time comes I will stop at nothing to fully eradicate them all
Palestinians are stupid
Muslims are stupid",1
"And the only thing they really respect is violence and being tough
We brought roads and infrastructure to India and they are still using them as toilets
Our criminals built nice roads in Australia but aboriginals keep using them as a bed",1
"The next time someone bitches about colonization, the correct response is Youre welcome
Beating down a mud [a non-white person] when they try to poisen [sic] one of our own or when they try to seduce one of our girls may not be God inspired, but rather a righteous act of collective preservation
Do not allow our lands to turn into Haiti",1
"time to shut the savage beasts down
Shut down Black Lives Matter
America was defined  almost explicitly, sometimes very explicitly  as a white nation, for white people, and what that means is that there is virtually no figure, no law, no policy, no event in the history of the old, white America that can survive the transition to the new and non-white version",1
"Whether we will want to call the new updated version America at all is another question entirely
The Great Replacement
Day of the Rope",1
"Engine of Cyclical History
I am also 16
Turning 17 in September 5",1
"I have a job and a vehicle for transportation
I am ready for action
Just to tell you, Im 16, so I hope Im not too young to join",1
"Im in Marine NROTC [Naval Reserve Officer Training Corps] at the moment so I could bring that training to the table and moreso in the future, if I earn a commission,
The mud brown child that's been given birth
The beating of your life is what it is worth
My hands are around your neck",1
"Your error is mine to correct
The air slowly dwindles away
Your defiled body, on the ground it lays
Still Just a Nigger",1
"Race Mixing is Treason
Islam (Religion of Whores)
Too White For You",1
"Activists are responsible for bringing the national socialist message to white Australians, staging media provocations to make the organisation itself better known and recruiting suitably committed people into the organisation
Media baiting is a huge portion of our recruitment drive
There are currently hundreds of minor nationalist groups in Australia, but none of them ever amount to anything without media attention,",1
"We are an elite Aussie youth organisation that has been around for just under a year
You will be vetted accordingly before you have the right to join our ranks
Hey guys, just wanted to say a big thank you for the huge amount of applications we have received,Vetting is of course, a slow but accurate process to weed out the shills",1
"So please be patient
If you have artistic skills in photoshop, you will be bumped ahead of the que
Kyle Rittenhouse Was Right",1
"Boer Lives Matter - Action Zealandia
Life Liberty and Pursuit of Victory
Money doesnot rule you",1
"Not here not ever
A significant number of the Alt light people are National Socialists, deep down, they just need to find somewhere they belong
We must secure the existence of our people and a future for White children",1
"America is the murderer of the White Race
I wouldn't contaminate my toilet with your red, white and blue rag
The defeat of the US government in Afghanistan is unequivocally a positive development",1
"Who ate my biscuit?
Stop the Hordes
Keep Australia White",1
"Hitler was right
Say no to cultural genocide
America First",1
"Better Dead Than Red
Two Parties
One Tyranny,",1
"Not Stolen
Conquered
Stop Corona Virus, Deport All Illegal aliens, Close the Borders, Stop Immigration Now,",1
"Globalism is the virus
(((Media))) is the virus
Small HATS BIG problems",1
"America is under occupation,
Reject White Guilt
110 and Never Again Jews have been expelled from 109 countries make America 110",1
"KIKES LIE WHITES DIE 14/88
Antifa is a Jewish Militia
Open Borders Spread Disease",1
"No White Guilt
Cultural Marxism
Good morning guys! Friendly reminder that if everyone could channel their time and energy to online recruiting, that would greatly be appreciated!",1
This biographical article related to French artistic gymnastics is a stub. You can help Wikipedia by expanding it.,0
"She was awarded the Australian Humanist of the Year award in 2008 for her work in education, environment and women's rights. ",0
The 1958 San Jose State Spartans football team represented San Jose State College[note 1] during the 1958 NCAA University Division football season. ,0
"On 15 August 1992, the Proton Saga Iswara was launched. It shares the older Mitsubishi platform used in the original Proton Saga, but its exterior and interior styling are unique to Proton. The Saga Iswara was widely used as taxicabs in Malaysia during the 1990s and 2000s, and many continue in service.  ",0
"A Different Light was a chain of four LGBT bookstores in the United States, active from 1979 to 2011. ",0
The settlement appears in the Venetian censuses of the 16th century under the name Lures; 109 inhabitants are recorded in Pietro Castrofilaca's 1583 census. ,0
"According to the 2002 Poland census, there were 312 people residing in Sufczyce village, of whom 52.6% were male and 47.4% were female. In the village, the population was spread out, with 25.3% under the age of 18, 35.3% from 18 to 44, 17.3% from 45 to 64, and 21.2% who were 65 years of age or older. ",0
"Reality television, including what one critic called ""the spring-break psychodrama of MTV's The Real World"", has also been called an influence on mumblecore, as has the 2001 BBC reality-TV-style mockumentary series The Office. ",0
The San Diego Padres bought the rights to Cheetahs pitcher Chris Oxspring in 2000. He became the first player in franchise history to play in Major League Baseball (MLB).  He played in five games for the Padres in 2005. ,0
